tbl,year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,tbl1apk
Table1a,2024,3,30581,31703,"Bangor, ME","New York City, NY (Metropolitan Area)",10581,12197,BGR,HPN,393,0.1086956522,385.5,AA,1,385.5,AA,1,385.5,202431058112197BGRHPN
Table1a,2024,3,30581,31703,"Bangor, ME","New York City, NY (Metropolitan Area)",10581,12953,BGR,LGA,393,137.6086957,276.1628752,DL,0.6263823065,300.707314,AA,0.3609794629,236.3124726,202431058112953BGRLGA
Table1a,2024,3,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,13891,RDM,ONT,751,16.63043478,286.524183,AS,0.3267973856,308.294,UA,0.3202614379,253.9693878,202431448913891RDMONT
Table1a,2024,3,34489,32457,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",14489,14831,RDM,SJC,477,5.97826087,292.7618182,AS,0.5818181818,334.571875,DL,0.3454545455,242.5105263,202431448914831RDMSJC
Table1a,2024,3,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,14908,RDM,SNA,751,38.91304348,330.7826816,AS,0.438547486,326.7522293,DL,0.1703910615,310.0655738,202431448914908RDMSNA
Table1a,2024,3,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,10800,RDM,BUR,751,187.5,115.1593623,XP,0.9339130435,104.5102421,XP,0.9339130435,104.5102421,202431448910800RDMBUR
Table1a,2024,3,34489,32457,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",14489,13796,RDM,OAK,477,1.304347826,398.3333333,AS,0.9166666667,423.6909091,AS,0.9166666667,423.6909091,202431448913796RDMOAK
Table1a,2024,3,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,12892,RDM,LAX,751,179.8913043,247.8269486,UA,0.4996978852,268.0633615,AS,0.4465256798,224.6554804,202431448912892RDMLAX
Table1a,2024,3,34489,32457,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",14489,14771,RDM,SFO,477,255.5434783,231.1120374,UA,0.7137388345,233.8296782,AS,0.2747766908,223.3026316,202431448914771RDMSFO
Table1a,2024,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,10821,BHM,BWI,682,154.2391304,230.8596195,WN,0.7723749119,222.2553832,WN,0.7723749119,222.2553832,202431059910821BHMBWI
Table1a,2024,3,30599,31453,"Birmingham, AL","Houston, TX",10599,12191,BHM,HOU,570,122.173913,218.4030249,WN,0.9350533808,212.0676499,WN,0.9350533808,212.0676499,202431059912191BHMHOU
Table1a,2024,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,584,200.5434783,275.1698645,UA,0.589701897,291.0884191,AA,0.318699187,232.1331633,202431059913930BHMORD
Table1a,2024,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,12264,BHM,IAD,682,19.7826087,344.9087912,DL,0.6923076923,319.0285714,AA,0.1978021978,309.0972222,202431059912264BHMIAD
Table1a,2024,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,10800,BHM,BUR,1815,21.41304348,327.8071066,WN,0.7106598985,295.3692857,WN,0.7106598985,295.3692857,202431059910800BHMBUR
Table1a,2024,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12478,BHM,JFK,902,15.86956522,324.2554795,AA,0.5753424658,264.5535714,AA,0.5753424658,264.5535714,202431059912478BHMJFK
Table1a,2024,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,14908,BHM,SNA,1815,46.19565217,412.0181176,WN,0.3505882353,332.8302013,WN,0.3505882353,332.8302013,202431059914908BHMSNA
Table1a,2024,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12197,BHM,HPN,902,11.84782609,307.1018349,DL,0.5963302752,326.8876923,AA,0.3853211009,281.1285714,202431059912197BHMHPN
Table1a,2024,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,11278,BHM,DCA,682,231.5217391,278.373662,AA,0.8234741784,276.3702965,AA,0.8234741784,276.3702965,202431059911278BHMDCA
Table1a,2024,3,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11259,BHM,DAL,597,249.673913,201.7516761,WN,0.974314323,199.0843164,WN,0.974314323,199.0843164,202431059911259BHMDAL
Table1a,2024,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12954,BHM,LGB,1815,15.65217391,266.9513889,WN,0.9861111111,265.1338028,WN,0.9861111111,265.1338028,202431059912954BHMLGB
Table1a,2024,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12892,BHM,LAX,1815,111.6304348,366.517332,DL,0.3719571568,401.5125654,WN,0.2716650438,313.4046595,202431059912892BHMLAX
Table1a,2024,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12953,BHM,LGA,902,260,308.7920569,DL,0.8490802676,321.2475628,AA,0.1011705686,242.1115702,202431059912953BHMLGA
Table1a,2024,3,30599,31453,"Birmingham, AL","Houston, TX",10599,12266,BHM,IAH,570,180.5434783,266.8436484,UA,0.9452137267,264.3819745,UA,0.9452137267,264.3819745,202431059912266BHMIAH
Table1a,2024,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,11618,BHM,EWR,902,70.2173913,277.8857585,DL,0.6284829721,282.6642857,AA,0.2554179567,241.5715152,202431059911618BHMEWR
Table1a,2024,3,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11298,BHM,DFW,597,271.5217391,267.2130905,AA,0.9387510008,265.3528785,AA,0.9387510008,265.3528785,202431059911298BHMDFW
Table1a,2024,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,13891,BHM,ONT,1815,39.45652174,323.5600551,WN,0.3939393939,275.006993,WN,0.3939393939,275.006993,202431059913891BHMONT
Table1a,2024,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,584,158.6956522,223.1238356,WN,0.9363013699,215.1049012,WN,0.9363013699,215.1049012,202431059913232BHMMDW
Table1a,2024,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12391,BHM,ISP,902,6.195652174,255.9859649,WN,1,255.9859649,WN,1,255.9859649,202431059912391BHMISP
Table1a,2024,3,30713,30466,"Boise, ID","Phoenix, AZ",10713,10466,BOI,AZA,749,20.10869565,80.94594595,G4,1,80.94594595,G4,1,80.94594595,202431071310466BOIAZA
Table1a,2024,3,30713,30977,"Boise, ID","Chicago, IL",10713,13930,BOI,ORD,1448,226.7391304,303.6346596,UA,0.6375838926,335.462406,DL,0.1879194631,230.3140306,202431071313930BOIORD
Table1a,2024,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,257.826087,208.3857504,UA,0.7192242833,213.3090856,AS,0.2546374368,191.4481788,202431071314771BOISFO
Table1a,2024,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,227.173913,186.0214833,WN,0.590430622,174.3389789,WN,0.590430622,174.3389789,202431071314831BOISJC
Table1a,2024,3,30713,30977,"Boise, ID","Chicago, IL",10713,13232,BOI,MDW,1448,39.34782609,228.7718232,WN,0.8674033149,228.5799363,DL,0.1160220994,227.5642857,202431071313232BOIMDW
Table1a,2024,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,425.6521739,198.6437181,AS,0.3345250255,188.8276336,AS,0.3345250255,188.8276336,202431071312892BOILAX
Table1a,2024,3,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11298,BOI,DFW,1282,210.9782609,323.2390005,AA,0.703760948,337.4842606,DL,0.1179804225,290.9532751,202431071311298BOIDFW
Table1a,2024,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,343.1521739,152.7119417,WN,0.4140006335,158.8641928,XP,0.203357618,86.33021807,202431071310800BOIBUR
Table1a,2024,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,276.9565217,176.0980769,G4,0.4446624804,100.3830538,G4,0.4446624804,100.3830538,202431071314908BOISNA
Table1a,2024,3,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11259,BOI,DAL,1282,54.45652174,240.2588822,WN,0.9760479042,239.2155419,WN,0.9760479042,239.2155419,202431071311259BOIDAL
Table1a,2024,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,121.8478261,215.3551293,WN,0.6931311329,199.3092664,WN,0.6931311329,199.3092664,202431071313891BOIONT
Table1a,2024,3,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,749,490.4347826,182.0218307,WN,0.5425531915,165.021201,WN,0.5425531915,165.021201,202431071314107BOIPHX
Table1a,2024,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,67.7173913,189.7540931,WN,0.9069020867,186.4729204,WN,0.9069020867,186.4729204,202431071312954BOILGB
Table1a,2024,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,197.173913,169.887817,WN,0.9647188534,167.9857143,NK,0.0126791621,118.5217391,202431071313796BOIOAK
Table1a,2024,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,52.93478261,211.1086242,WN,0.4394250513,201.7584112,AA,0.3039014374,201.6222973,202431430713342PVDMKE
Table1a,2024,3,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",13296,14122,MHT,PIT,496,19.02173913,254.1394286,AA,0.4685714286,277.5097561,WN,0.4,212.2085714,202431329614122MHTPIT
Table1a,2024,3,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",14307,10994,PVD,CHS,836,237.5,105.9562471,MX,0.83798627,86.98438012,MX,0.83798627,86.98438012,202431430710994PVDCHS
Table1a,2024,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",10721,12339,BOS,IND,818,568.8043478,292.5436652,DL,0.4251863176,330.2300225,AA,0.4234664628,295.017148,202431072112339BOSIND
Table1a,2024,3,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",13296,13577,MHT,MYR,756,29.02173913,229.505618,WN,0.6404494382,209.0327485,WN,0.6404494382,209.0327485,202431329613577MHTMYR
Table1a,2024,3,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",10721,11433,BOS,DTW,632,1471.630435,198.8318857,DL,0.5730851614,236.5772393,NK,0.1311027402,88.95571831,202431072111433BOSDTW
Table1a,2024,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14771,PVD,SFO,2704,86.63043478,360.3800502,AA,0.3776662484,341.8943522,WN,0.1317440402,249.047619,202431430714771PVDSFO
Table1a,2024,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,10800,MHT,BUR,2611,5.217391304,349.2708333,WN,0.875,342.9761905,WN,0.875,342.9761905,202431329610800MHTBUR
Table1a,2024,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",10721,13495,BOS,MSY,1371,597.0652174,199.3361005,DL,0.4310941198,220.0646537,B6,0.3886764974,168.2122717,202431072113495BOSMSY
Table1a,2024,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,14771,BOS,SFO,2704,3664.565217,353.9177671,B6,0.3387613454,346.6018037,DL,0.2064127662,327.3510562,202431072114771BOSSFO
Table1a,2024,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,247.7173913,119.9923212,MX,0.6774901272,83.98860104,MX,0.6774901272,83.98860104,202431430714492PVDRDU
Table1a,2024,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",14307,11986,PVD,GRR,740,31.84782609,255.6129693,AA,0.4778156997,252.7428571,WN,0.2662116041,202.2653846,202431430711986PVDGRR
Table1a,2024,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1637.826087,165.9839859,AA,0.5387576321,176.925154,B6,0.1361826387,141.7334308,202431072111057BOSCLT
Table1a,2024,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10721,14027,BOS,PBI,1222,1040.978261,183.303498,B6,0.6209668999,170.1620313,B6,0.6209668999,170.1620313,202431072114027BOSPBI
Table1a,2024,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12953,BOS,LGA,209,1821.73913,165.3587589,DL,0.5455847255,192.4767717,B6,0.3829355609,126.93244,202431072112953BOSLGA
Table1a,2024,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",10721,13244,BOS,MEM,1139,222.5,274.1822667,DL,0.497801661,306.1960746,AA,0.4098680997,244.0266985,202431072113244BOSMEM
Table1a,2024,3,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",13296,12451,MHT,JAX,1028,30.86956522,246.1830986,WN,0.573943662,204.0355828,WN,0.573943662,204.0355828,202431329612451MHTJAX
Table1a,2024,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,207.2826087,126.2211327,MX,0.6670162559,87.0283805,MX,0.6670162559,87.0283805,202431430713931PVDORF
Table1a,2024,3,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",14307,13487,PVD,MSP,1124,173.9130435,204.73925,DL,0.52875,236.8747045,SY,0.23,108.0565217,202431430713487PVDMSP
Table1a,2024,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",14307,14683,PVD,SAT,1764,56.73913043,263.4258621,WN,0.4501915709,242.1055319,WN,0.4501915709,242.1055319,202431430714683PVDSAT
Table1a,2024,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,12953,PVD,LGA,209,13.04347826,251.9666667,DL,1,251.9666667,DL,1,251.9666667,202431430712953PVDLGA
Table1a,2024,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,688.4782609,219.2734607,DL,0.5429428481,263.0304158,AA,0.318124408,186.1557816,202431072111193BOSCVG
Table1a,2024,3,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",14307,11066,PVD,CMH,640,88.80434783,164.1927785,MX,0.3659730722,78.59799331,MX,0.3659730722,78.59799331,202431430711066PVDCMH
Table1a,2024,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",10721,13342,BOS,MKE,860,520.1086957,219.9159666,B6,0.4284221526,177.4503415,B6,0.4284221526,177.4503415,202431072113342BOSMKE
Table1a,2024,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,155.6521739,109.7157821,XP,0.7206703911,70.64728682,XP,0.7206703911,70.64728682,202431329614492MHTRDU
Table1a,2024,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",13296,13495,MHT,MSY,1371,17.39130435,268.881875,WN,0.7,245.9580357,WN,0.7,245.9580357,202431329613495MHTMSY
Table1a,2024,3,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",13296,11292,MHT,DEN,1754,66.52173913,293.5736928,WN,0.7532679739,282.0780911,WN,0.7532679739,282.0780911,202431329611292MHTDEN
Table1a,2024,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,195.5434783,358.7023902,AA,0.518065592,338.1496781,AA,0.518065592,338.1496781,202431072114908BOSSNA
Table1a,2024,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",14307,15412,PVD,TYS,831,37.17391304,230.2061404,AA,0.8011695906,225.149635,AA,0.8011695906,225.149635,202431430715412PVDTYS
Table1a,2024,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12197,BOS,HPN,209,0.652173913,332.2666667,B6,0.8333333333,366,B6,0.8333333333,366,202431072112197BOSHPN
Table1a,2024,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,12953,MHT,LGA,209,0.1086956522,633,AA,1,633,AA,1,633,202431329612953MHTLGA
Table1a,2024,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,13931,MHT,ORF,487,35.86956522,222.0124242,AA,0.4818181818,213.9540881,AA,0.4818181818,213.9540881,202431329613931MHTORF
Table1a,2024,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",10721,15412,BOS,TYS,831,187.3913043,189.4952436,G4,0.5127610209,94.66855204,G4,0.5127610209,94.66855204,202431072115412BOSTYS
Table1a,2024,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",10721,14492,BOS,RDU,625,1513.586957,176.5571849,DL,0.478491921,198.98181,B6,0.4232675045,160.7487784,202431072114492BOSRDU
Table1a,2024,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,1258.804348,158.9489077,WN,0.6295656679,171.392717,NK,0.2150936879,94.85258932,202431072110821BOSBWI
Table1a,2024,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",13296,12889,MHT,LAS,2381,41.30434783,309.795,WN,0.7263157895,284.2934783,WN,0.7263157895,284.2934783,202431329612889MHTLAS
Table1a,2024,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,52.82608696,312.1195473,WN,0.4341563786,253.9203791,WN,0.4341563786,253.9203791,202431430714869PVDSLC
Table1a,2024,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",13296,14524,MHT,RIC,487,16.73913043,222.0448052,AA,0.538961039,241.2120482,WN,0.3376623377,181,202431329614524MHTRIC
Table1a,2024,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,13796,BOS,OAK,2704,35.97826087,303.9601208,WN,0.7160120846,292.9135021,WN,0.7160120846,292.9135021,202431072113796BOSOAK
Table1a,2024,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",10721,14057,BOS,PDX,2537,858.1521739,319.3953895,AS,0.5300823306,352.5910394,B6,0.2524382521,246.4367285,202431072114057BOSPDX
Table1a,2024,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,14098,MHT,PHF,487,0.652173913,258,AA,1,258,AA,1,258,202431329614098MHTPHF
Table1a,2024,3,30721,30849,"Boston, MA (Metropolitan Area)","Bozeman, MT",10721,10849,BOS,BZN,1991,255.5434783,349.2729902,B6,0.4470438111,355.2469077,B6,0.4470438111,355.2469077,202431072110849BOSBZN
Table1a,2024,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,106.8478261,346.0824008,AA,0.995930824,345.7881512,AA,0.995930824,345.7881512,202431430714100PVDPHL
Table1a,2024,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,5,414.2,AA,0.652173913,470.27,WN,0.2608695652,265.75,202431329614908MHTSNA
Table1a,2024,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,15304,PVD,TPA,1204,390.8695652,179.9074805,WN,0.5144605117,210.6199459,MX,0.3342602892,113.2549917,202431430715304PVDTPA
Table1a,2024,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,93.91304348,227.2091435,WN,0.9571759259,224.6842805,WN,0.9571759259,224.6842805,202431072111259BOSDAL
Table1a,2024,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,11697,PVD,FLL,1283,347.6086957,163.1066604,B6,0.7032520325,155.0208537,B6,0.7032520325,155.0208537,202431430711697PVDFLL
Table1a,2024,3,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",14307,10693,PVD,BNA,942,128.6956522,211.7921453,WN,0.4087837838,223.027686,G4,0.1114864865,77.78030303,202431430710693PVDBNA
Table1a,2024,3,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",10721,10792,BOS,BUF,395,502.9347826,187.259196,B6,0.9074994597,186.8964992,AA,0.0341473957,156.3316456,202431072110792BOSBUF
Table1a,2024,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",13296,14057,MHT,PDX,2537,18.04347826,311.1993976,WN,0.734939759,276.8942623,WN,0.734939759,276.8942623,202431329614057MHTPDX
Table1a,2024,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,2.608695652,361.5375,AA,1,361.5375,AA,1,361.5375,202431430714098PVDPHF
Table1a,2024,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",10721,12889,BOS,LAS,2381,1455.543478,281.1138526,B6,0.5034724815,278.2047167,B6,0.5034724815,278.2047167,202431072112889BOSLAS
Table1a,2024,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,52.2826087,299.8852391,WN,0.4449064449,252.0373832,WN,0.4449064449,252.0373832,202431072110800BOSBUR
Table1a,2024,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,11618,MHT,EWR,209,55.76086957,219.3836257,UA,0.9863547758,220.0335968,UA,0.9863547758,220.0335968,202431329611618MHTEWR
Table1a,2024,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,67.39130435,260.3580645,WN,0.4048387097,262.8258964,AA,0.2935483871,248.1181319,202431430713495PVDMSY
Table1a,2024,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",10721,14100,BOS,PHL,289,1846.73913,158.4540494,AA,0.6159505592,165.8773435,B6,0.1957622131,140.6795851,202431072114100BOSPHL
Table1a,2024,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,47.06521739,339.5180139,WN,0.3810623557,257.0424242,WN,0.3810623557,257.0424242,202431430714057PVDPDX
Table1a,2024,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,14098,BOS,PHF,487,4.02173913,236.1756757,AA,1,236.1756757,AA,1,236.1756757,202431072114098BOSPHF
Table1a,2024,3,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",10721,14122,BOS,PIT,496,914.1304348,163.888585,B6,0.5469678954,161.9822391,NK,0.105588585,87.44864865,202431072114122BOSPIT
